線路名稱,1150422XDLDN1,線路行別,下行,報表名稱,軌道TQI報表,測量人員,NoName
開始里程,91.09974670410156,結束里程,88.97700500488281,里程增減,里程減
波長,25米-3米波長,測量日期,2026.04.23,測量時刻,02:02:19

里程(Km),超限,左軌向(mm),右軌向(mm),左高低(mm),右高低(mm),水平(mm),軌距(mm),平面性(mm),TQI數值,TQI超標,速度(km/h),標準,
91.099750,未超限,2.092,2.204,0.463,0.454,0.150,1.804,0.563,7.730,未超標,27.242,<=15
90.899724,未超限,4.894,5.823,1.143,1.314,2.405,2.266,2.666,20.512,未超標,27.719,<=15
90.699733,未超限,8.100,8.401,0.629,0.646,0.157,3.383,2.358,23.674,未超標,27.056,<=15
90.499739,未超限,0.829,0.742,0.327,0.335,0.121,1.158,0.534,4.046,未超標,25.476,<=15
90.299717,未超限,0.911,0.744,0.568,0.578,0.176,1.125,0.728,4.831,未超標,28.800,<=15
90.099749,未超限,3.727,3.690,0.607,0.591,0.170,2.997,1.410,13.192,未超標,28.555,<=15
89.899732,未超限,1.864,1.899,0.470,0.483,0.112,1.542,0.689,7.059,未超標,32.392,<=15
89.699743,未超限,1.581,0.986,0.550,0.585,0.106,1.237,0.544,5.588,未超標,26.675,<=15
89.499737,未超限,2.491,2.357,1.366,1.364,2.806,3.182,1.640,15.206,未超標,15.608,<=15
89.299738,未超限,6.505,6.392,0.503,0.527,0.147,2.945,1.740,18.760,未超標,17.394,<=15
