線路名稱,1150422XDLUP,線路行別,上行,報表名稱,軌道參數報表,測量人員,NoName
開始里程,89.00025177001953,結束里程,91.47449493408203,里程增減,里程增
波長,25米-3米波長,測量日期,2026.04.23,測量時刻,02:29:57

檢測點號, 里程(Km),軌距(mm),超高(mm),水平(mm),左高低(mm),右高低(mm),左軌向(mm),右軌向(mm),平面性(mm),速度(km/h),特征,
1,89.000500,0.40,-0.72,0.00,inf,inf,inf,inf,inf,1.41,SWITCH
2,89.000750,0.20,-0.86,0.00,inf,inf,inf,inf,inf,1.95,
3,89.001000,0.30,-1.06,0.00,inf,inf,inf,inf,inf,2.37,
4,89.001250,0.30,-1.27,0.00,inf,inf,inf,inf,inf,2.72,
5,89.001500,0.60,-1.43,0.00,inf,inf,inf,inf,inf,3.02,
6,89.001750,0.80,-1.60,0.00,inf,inf,inf,inf,inf,3.30,STATION
7,89.002000,0.90,-1.44,0.00,inf,inf,inf,inf,inf,3.55,
8,89.002250,1.10,-1.30,0.00,inf,inf,inf,inf,inf,3.78,
9,89.002500,1.00,-1.35,-0.11,inf,inf,inf,inf,inf,4.00,
10,89.002750,0.90,-1.19,-0.21,inf,inf,inf,inf,inf,4.21,
11,89.003000,0.70,-0.91,-0.36,inf,inf,inf,inf,-0.19,4.40,
12,89.003250,0.80,-0.90,-0.19,inf,inf,inf,inf,-0.04,4.59,
13,89.003500,0.50,-0.70,-0.09,inf,inf,inf,inf,0.36,4.77,
14,89.003750,0.40,-0.59,-0.21,inf,inf,inf,inf,0.69,4.94,
15,89.004000,0.50,-0.49,-0.15,inf,inf,inf,inf,0.94,5.10,
16,89.004250,0.40,-0.26,0.00,inf,inf,inf,inf,1.33,5.25,
17,89.004500,0.60,-0.37,-0.10,inf,inf,inf,inf,1.07,5.40,
18,89.004750,0.60,-0.41,0.01,inf,inf,inf,inf,0.90,5.55,
19,89.005000,0.60,-0.48,0.04,inf,inf,inf,inf,0.87,5.70,
20,89.005250,0.50,-0.60,0.08,inf,inf,inf,inf,0.60,5.84,
21,89.005500,0.30,-0.80,0.30,inf,inf,inf,inf,0.11,5.96,
22,89.005750,0.10,-0.76,0.18,inf,inf,inf,inf,0.15,6.10,
23,89.006000,-0.19,-0.89,0.16,inf,inf,inf,inf,-0.19,6.22,
24,89.006250,-0.50,-1.03,0.13,inf,inf,inf,inf,-0.44,6.35,
25,89.006500,-0.70,-1.07,0.07,inf,inf,inf,inf,-0.58,6.47,
26,89.006750,-0.70,-1.22,-0.03,inf,inf,inf,inf,-0.96,6.58,
27,89.007000,-0.60,-1.25,0.09,inf,inf,inf,inf,-0.88,6.69,
28,89.007250,-0.41,-1.22,0.04,inf,inf,inf,inf,-0.81,6.81,
29,89.007500,-0.40,-1.33,-0.01,inf,inf,inf,inf,-0.85,6.92,
30,89.007750,-0.20,-1.12,-0.00,inf,inf,inf,inf,-0.52,7.03,
31,89.008000,-0.10,-1.07,-0.12,inf,inf,inf,inf,-0.27,7.13,
32,89.008250,0.19,-0.98,-0.13,inf,inf,inf,inf,-0.23,7.25,
33,89.008500,0.30,-0.87,-0.10,inf,inf,inf,inf,0.02,7.34,
34,89.008750,0.40,-0.72,-0.25,inf,inf,inf,inf,0.31,7.44,
35,89.009000,0.59,-0.53,-0.09,inf,inf,inf,inf,0.54,7.54,
36,89.009250,0.60,-0.46,-0.12,inf,inf,inf,inf,0.76,7.64,
37,89.009500,0.89,-0.09,-0.15,inf,inf,inf,inf,1.15,7.73,
38,89.009750,1.09,-0.18,-0.13,inf,inf,inf,inf,1.03,7.82,
39,89.010000,1.40,-0.06,-0.11,inf,inf,inf,inf,1.27,7.92,
40,89.010250,1.30,-0.09,-0.03,inf,inf,inf,inf,1.04,8.02,
41,89.010500,1.59,-0.06,-0.06,inf,inf,inf,inf,1.01,8.11,
42,89.010750,1.60,-0.05,0.22,inf,inf,inf,inf,0.93,8.20,
43,89.011000,1.41,0.00,0.04,inf,inf,inf,inf,0.88,8.28,
44,89.011250,1.50,-0.12,0.10,inf,inf,inf,inf,0.60,8.37,
45,89.011500,1.60,-0.06,0.03,inf,inf,inf,inf,0.47,8.46,
46,89.011750,1.69,-0.14,0.02,inf,inf,inf,inf,0.33,8.54,
47,89.012000,1.70,-0.13,0.04,inf,inf,inf,inf,-0.05,8.62,
48,89.012250,1.70,-0.16,0.09,inf,inf,inf,inf,0.03,8.69,
49,89.012500,1.70,-0.09,-0.02,inf,inf,inf,inf,-0.03,8.78,
50,89.012750,1.70,-0.14,0.03,inf,inf,inf,inf,-0.06,8.87,
51,89.013000,1.80,-0.18,-0.03,inf,inf,inf,inf,-0.12,8.94,
52,89.013250,1.80,-0.27,-0.01,inf,inf,inf,inf,-0.22,9.03,
53,89.013500,1.99,-0.17,-0.01,inf,inf,inf,inf,-0.18,9.10,
54,89.013750,2.30,-0.20,0.07,inf,inf,inf,inf,-0.08,9.17,
