線路名稱,1150422XDLDN,線路行別,下行,報表名稱,軌道TQI報表,測量人員,NoName
開始里程,97.49974822998047,結束里程,90.53326416015625,里程增減,里程減
波長,25米-3米波長,測量日期,2026.04.23,測量時刻,01:20:31

里程(Km),超限,左軌向(mm),右軌向(mm),左高低(mm),右高低(mm),水平(mm),軌距(mm),平面性(mm),TQI數值,TQI超標,速度(km/h),標準,
111.999749,未超限,0.000,0.000,0.552,0.524,0.117,0.884,1.092,3.170,未超標,8.319,<=15
99.999750,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,0.000,<=15
99.999499,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,1.430,<=15
99.999250,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,1.955,<=15
99.998997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.363,<=15
99.998748,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.716,<=15
99.998496,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.020,<=15
99.998249,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.292,<=15
99.997998,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.542,<=15
99.997746,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.783,<=15
99.997496,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.001,<=15
99.997245,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.209,<=15
99.996994,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.401,<=15
99.996746,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.587,<=15
99.996494,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.763,<=15
99.996247,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.943,<=15
99.995999,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.106,<=15
99.995743,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.264,<=15
99.995495,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.416,<=15
99.995248,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.555,<=15
99.994994,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.704,<=15
99.994744,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.826,<=15
99.994495,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.963,<=15
99.994250,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.097,<=15
99.993999,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.222,<=15
99.993743,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.353,<=15
99.993491,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.471,<=15
99.993244,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.598,<=15
