線路名稱,1150421NKLDN,線路行別,下行,報表名稱,超限報表,測量人員,NoName
開始里程,111.99974822998047,結束里程,100.30227661132812,里程增減,里程減
波長,25米-3米波長,測量日期,2026.04.22,測量時刻,02:26:58

位置(Km),位置(m),超限類型,峰值(mm),長度(m),超限等級,線形(直/緩/曲),速度(km/h),檢測標準(mm),
111.000,682.490,超高,24.970,8.000,2,直線,11.253,15.9:-15.9
111.000,619.743,右軌向,-7.992,4.004,1,直線,10.512,7.9:-7.9
111.000,559.500,超高,15.805,6.492,1,直線,9.908,7.9:-7.9
111.000,519.746,左軌向,15.853,1.499,1,圓曲,12.833,7.9:-7.9
111.000,516.745,左軌向,33.369,3.263,2,圓曲,18.405,15.9:-15.9
111.000,555.988,超高,134.391,10.997,2,直線,18.672,15.9:-15.9
111.000,376.235,左軌向,15.411,1.495,1,圓曲,18.825,7.9:-7.9
111.000,197.992,超高,-15.686,2.750,1,直線,16.455,7.9:-7.9
111.000,169.249,左軌向,-15.822,16.751,1,圓曲,16.229,7.9:-7.9
111.000,193.749,超高,-85.077,140.255,2,直線,18.310,15.9:-15.9
111.000,1.747,超高,-15.574,141.255,1,圓曲,14.481,7.9:-7.9
110.000,998.496,左軌向,-15.631,188.512,1,圓曲,15.306,7.9:-7.9
110.000,983.733,左軌向,-8.063,3.249,1,直線,15.414,7.9:-7.9
110.000,681.238,軌距,-23.316,15.008,2,直線,12.499,21.9:-9.9
110.000,676.997,右軌向,12.675,14.499,1,直線,12.956,7.9:-7.9
110.000,654.983,右軌向,-13.096,3.996,1,直線,15.570,7.9:-7.9
110.000,40.488,右軌向,-15.861,10.755,1,圓曲,18.501,7.9:-7.9
110.000,12.481,右軌向,-15.889,15.020,1,圓曲,16.403,7.9:-7.9
110.000,31.483,左軌向,-15.882,155.262,1,圓曲,17.833,7.9:-7.9
110.000,4.498,右軌向,-15.799,191.764,1,圓曲,15.796,7.9:-7.9
110.000,0.244,右軌向,-17.722,155.244,2,圓曲,15.481,15.9:-15.9
109.000,979.489,右軌向,-15.993,4.014,2,圓曲,13.952,15.9:-15.9
110.000,66.499,超高,-87.516,11.749,2,直線,21.022,15.9:-15.9
109.000,951.233,超高,-15.737,13.505,1,圓曲,15.102,7.9:-7.9
109.000,974.750,左軌向,-15.505,29.265,1,圓曲,15.179,7.9:-7.9
109.000,940.000,左軌向,-8.238,3.004,1,直線,15.465,7.9:-7.9
109.000,829.237,右軌向,15.834,3.012,1,圓曲,14.598,7.9:-7.9
109.000,863.002,超高,125.713,15.240,2,直線,23.054,15.9:-15.9
109.000,713.992,左軌向,15.504,18.737,1,圓曲,23.460,7.9:-7.9
109.000,600.746,軌距,-26.218,103.016,2,圓曲,13.703,21.9:-9.9
109.000,597.741,左軌向,-13.254,102.250,1,直線,12.929,7.9:-7.9
109.000,575.752,左軌向,14.085,163.768,1,直線,14.040,7.9:-7.9
109.000,292.232,超高,8.171,3.492,1,直線,22.983,7.9:-7.9
109.000,263.736,左高低,7.979,18.768,1,直線,22.554,7.9:-7.9
109.000,176.997,超高,8.254,14.753,1,直線,17.413,7.9:-7.9
109.000,174.236,超高,12.228,2.501,1,直線,17.490,7.9:-7.9
109.000,172.752,超高,12.188,4.511,1,直線,17.509,7.9:-7.9
109.000,161.993,右高低,-8.020,2.488,1,直線,18.195,7.9:-7.9
108.000,810.236,超高,15.771,2.488,1,直線,19.539,7.9:-7.9
108.000,775.751,右軌向,15.855,2.518,1,圓曲,15.674,7.9:-7.9
108.000,761.500,右軌向,26.549,2.518,2,圓曲,16.559,15.9:-15.9
108.000,434.502,左軌向,15.690,4.512,1,圓曲,16.160,7.9:-7.9
107.000,961.236,右軌向,-15.609,4.496,1,圓曲,20.090,7.9:-7.9
107.000,576.753,右軌向,-15.915,1.501,2,圓曲,15.449,15.9:-15.9
107.000,388.993,右軌向,-15.833,12.001,1,圓曲,16.879,7.9:-7.9
107.000,368.758,左軌向,-7.912,13.755,1,直線,14.734,7.9:-7.9
106.000,817.246,左軌向,-9.769,3.512,1,圓曲,21.457,7.9:-7.9
106.000,803.506,左軌向,-9.206,4.249,1,圓曲,21.457,7.9:-7.9
106.000,797.731,右軌向,-8.573,12.491,1,圓曲,21.481,7.9:-7.9
106.000,734.999,超高,15.499,13.770,1,直線,21.814,7.9:-7.9
