線路名稱,1150421NKLDN,線路行別,下行,報表名稱,軌道參數報表,測量人員,NoName
開始里程,111.99974822998047,結束里程,100.30227661132812,里程增減,里程減
波長,25米-3米波長,測量日期,2026.04.22,測量時刻,02:26:58

檢測點號, 里程(Km),軌距(mm),超高(mm),水平(mm),左高低(mm),右高低(mm),左軌向(mm),右軌向(mm),平面性(mm),速度(km/h),特征,
1,111.999750,0.70,-0.90,0.00,inf,inf,inf,inf,inf,-0.00,STATION
2,111.999500,0.60,-1.09,0.00,inf,inf,inf,inf,inf,1.50,
3,111.999250,0.30,-1.32,0.00,inf,inf,inf,inf,inf,2.09,
4,111.999000,0.50,-1.40,0.00,inf,inf,inf,inf,inf,2.53,
5,111.998750,0.40,-1.54,0.00,inf,inf,inf,inf,inf,2.92,
6,111.998500,0.50,-1.27,0.00,inf,inf,inf,inf,inf,3.25,
7,111.998250,0.30,-1.31,0.00,inf,inf,inf,inf,inf,3.54,
8,111.998000,0.40,-1.25,0.00,inf,inf,inf,inf,inf,3.82,
9,111.997750,0.30,-1.16,0.00,inf,inf,inf,inf,inf,4.08,
10,111.997500,0.69,-0.97,-0.31,inf,inf,inf,inf,inf,4.32,
11,111.997250,0.80,-0.97,-0.04,inf,inf,inf,inf,inf,4.54,
12,111.997000,1.10,-0.89,-0.11,inf,inf,inf,inf,-0.21,4.75,
13,111.996750,1.20,-0.83,-0.09,inf,inf,inf,inf,-0.48,4.95,
14,111.996500,1.59,-0.68,-0.07,inf,inf,inf,inf,-0.72,5.14,
15,111.996250,1.80,-0.50,0.01,inf,inf,inf,inf,-1.04,5.34,
16,111.996000,1.80,-0.38,-0.08,inf,inf,inf,inf,-0.89,5.51,
17,111.995750,1.90,-0.44,-0.08,inf,inf,inf,inf,-0.87,5.69,
18,111.995500,2.20,-0.26,-0.13,inf,inf,inf,inf,-0.99,5.85,
19,111.995250,2.10,-0.38,-0.05,inf,inf,inf,inf,-0.78,6.01,
20,111.995000,2.58,-0.21,0.05,inf,inf,inf,inf,-0.77,6.17,
21,111.994750,2.50,-0.21,0.10,inf,inf,inf,inf,-0.76,6.32,
22,111.994500,2.50,-0.29,-0.02,inf,inf,inf,inf,-0.60,6.46,
23,111.994250,2.89,-0.22,0.10,inf,inf,inf,inf,-0.61,6.61,
24,111.994000,2.90,-0.31,-0.05,inf,inf,inf,inf,-0.36,6.75,
25,111.993750,2.70,-0.23,0.09,inf,inf,inf,inf,-0.28,6.89,
26,111.993500,2.79,-0.19,0.06,inf,inf,inf,inf,-0.19,7.02,
27,111.993250,2.60,-0.07,-0.05,inf,inf,inf,inf,-0.38,7.16,
28,111.993000,2.60,0.03,-0.02,inf,inf,inf,inf,-0.29,7.28,
29,111.992750,2.31,0.16,-0.16,inf,inf,inf,inf,-0.53,7.40,
30,111.992500,2.30,0.35,-0.13,inf,inf,inf,inf,-0.56,7.53,
31,111.992250,2.00,0.33,-0.15,inf,inf,inf,inf,-0.54,7.65,
32,111.992000,1.60,0.40,-0.09,inf,inf,inf,inf,-0.69,7.76,
33,111.991750,1.50,0.40,-0.06,inf,inf,inf,inf,-0.63,7.88,
34,111.991500,1.40,0.42,-0.00,inf,inf,inf,inf,-0.73,7.98,
35,111.991250,1.40,0.51,0.12,inf,inf,inf,inf,-0.74,8.10,
36,111.991000,1.59,0.37,0.04,inf,inf,inf,inf,-0.57,8.21,
37,111.990750,1.41,0.27,0.07,inf,inf,inf,inf,-0.33,8.33,
38,111.990500,1.50,0.21,0.06,inf,inf,inf,inf,-0.19,8.43,
39,111.990250,1.89,0.32,0.06,inf,inf,inf,inf,-0.16,8.53,
40,111.990000,1.80,0.30,0.16,inf,inf,inf,inf,0.05,8.63,
41,111.989750,2.00,0.15,0.04,inf,inf,inf,inf,0.18,8.74,
42,111.989500,1.90,-0.01,-0.03,inf,inf,inf,inf,0.41,8.84,
43,111.989250,1.90,-0.14,-0.03,inf,inf,inf,inf,0.54,8.93,
44,111.989000,1.41,-0.49,0.17,inf,inf,inf,inf,0.90,9.03,
45,111.988750,0.82,-0.53,0.25,inf,inf,inf,inf,1.04,9.12,
46,111.988500,0.70,-0.32,0.18,inf,inf,inf,inf,0.69,9.19,
47,111.988250,0.51,-0.40,0.08,inf,inf,inf,inf,0.67,9.31,
48,111.988000,0.59,-0.47,0.02,inf,inf,inf,inf,0.69,9.41,
49,111.987750,0.41,-0.47,-0.25,inf,inf,inf,inf,0.78,9.49,
50,111.987500,0.20,-0.67,-0.19,inf,inf,inf,inf,0.97,9.58,
51,111.987250,0.20,-0.61,0.09,inf,inf,inf,inf,0.77,9.67,
52,111.987000,0.40,-0.81,0.09,inf,inf,inf,inf,0.79,9.76,
53,111.986750,0.69,-0.89,0.09,inf,inf,inf,inf,0.75,9.83,
54,111.986500,0.31,-0.81,0.13,inf,inf,inf,inf,0.32,9.94,
55,111.986250,0.88,-0.69,-0.05,inf,inf,inf,inf,0.17,10.01,
56,111.986000,0.99,-0.64,0.03,inf,inf,inf,inf,0.32,10.08,
57,111.985750,0.80,-0.68,-0.13,inf,inf,inf,inf,0.28,10.15,
58,111.985500,0.90,-0.62,-0.20,inf,inf,inf,inf,0.14,10.24,
59,111.985250,0.50,-0.62,-0.10,inf,inf,inf,inf,0.15,10.33,
60,111.985000,0.21,-0.58,-0.00,inf,inf,inf,inf,-0.08,10.41,
